Tanggal Order;Channel;Kategori Channel;Cust;Kab/Kota;Provinsi;Pesanan;Kategori;Produk;Qty;Harga Jual;Harga setelah diskon;Total Diskon;Total Penjualan;Total;Anomaly_Flags;Is_Anomaly;Expected_Total_Penjualan;Expected_Total_Diskon;Duplicate_Group_Size;Sheet
03/03/2023;Shopee;End User;adiftaakbar;KEDIRI;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;20000;20000;0;20000;20000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
05/03/2023;Shopee;End User;adambagaskara;JAKARTA TIMUR;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;20000;20000;0;20000;20000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
05/03/2023;Shopee;End User;adambagaskara;JAKARTA TIMUR;DKI JAKARTA;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;25500;25500;0;25500;25500;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
06/03/2023;Shopee;End User;ngunduhgondo;KOTA YOGYAKARTA;D.I YOGYAKARTA;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;2;25500;25500;0;51000;51000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
06/03/2023;Shopee;End User;sumberbumi01;SUKABUMI;JAWA BARAT;DKS Melati;Dks Melati;Dupa Stik;1;20000;20000;0;20000;20000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
06/03/2023;Shopee;End User;sumberbumi01;SUKABUMI;JAWA BARAT;DKS Baccarat;Dks Baccarat;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/03/2023;Shopee;End User;h8jvwebko1;SIDOARJO;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;3;20000;20000;0;60000;60000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
08/03/2023;Shopee;End User;sekar667;JAKARTA SELATAN;DKI JAKARTA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
08/03/2023;Shopee;End User;sekar667;JAKARTA SELATAN;DKI JAKARTA;DKS Cendana;Dks Cendana;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/03/2023;Shopee;End User;dhaniehafidz;JAKARTA BARAT;DKI JAKARTA;DKS Cendana;Dks Cendana;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/03/2023;Shopee;End User;dhaniehafidz;JAKARTA BARAT;DKI JAKARTA;DKS Lemontea;Dks Lemontea;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/03/2023;Shopee;End User;dhaniehafidz;JAKARTA BARAT;DKI JAKARTA;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;25500;25500;0;25500;25500;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/03/2023;Shopee;End User;dhaniehafidz;JAKARTA BARAT;DKI JAKARTA;DKK Vanilla;Dkk Vanilla;Dupa Kerucut;1;25500;25500;0;25500;25500;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/03/2023;Shopee;End User;dafajibril12;MALANG;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/03/2023;Shopee;End User;dafajibril12;MALANG;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/03/2023;Offline;End User;Tante Ainat;TULUNGAGUNG;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;9;14000;14000;0;126000;126000;"NaN_in_key_cols;MissingVariant_DKS/DKK_only;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/03/2023;Offline;End User;Tante Ainat;TULUNGAGUNG;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;11;10000;10000;0;110000;110000;"NaN_in_key_cols;MissingVariant_DKS/DKK_only;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/03/2023;Shopee;End User;sitydeja;BEKASI;JAWA BARAT;DKS Gaharu;Dks Gaharu;Dupa Stik;2;25000;25000;0;50000;50000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/03/2023;Shopee;End User;firmanseptianto;TANGERANG;BANTEN;DKS Cendana;Dks Cendana;Dupa Stik;2;25000;25000;0;50000;50000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;18;9000;9000;0;162000;162000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;19;9000;9000;0;171000;171000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Blue Flower;Dks Blue Flower;Dupa Stik;15;9000;9000;0;135000;135000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;17;9000;9000;0;153000;153000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;19;9000;9000;0;171000;171000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;22;9000;9000;0;198000;198000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Sakura;Dks Sakura;Dupa Stik;19;9000;9000;0;171000;171000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;15;9000;9000;0;135000;135000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;15;9000;9000;0;135000;135000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Fruity;Dks Fruity;Dupa Stik;6;9000;9000;0;54000;54000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;1;14000;14000;0;14000;14000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;4;14000;14000;0;56000;56000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Abdi Dalem;Dkk Abdi Dalem;Dupa Kerucut;5;14000;14000;0;70000;70000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;4;14000;14000;0;56000;56000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Sakura;Dkk Sakura;Dupa Kerucut;2;14000;14000;0;28000;28000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Lemontea;Dkk Lemontea;Dupa Kerucut;3;14000;14000;0;42000;42000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Vanilla;Dkk Vanilla;Dupa Kerucut;4;14000;14000;0;56000;56000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Gaharu;Dks Gaharu;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Cendana;Dks Cendana;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Sakura;Dks Sakura;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Melati;Dks Melati;Dupa Stik;1;20000;20000;0;20000;20000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Baccarat;Dks Baccarat;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
13/03/2023;Shopee;End User;11rifqa;KOTA MAKASSAR;SULAWESI SELATAN;DKS Vanilla;Dks Vanilla;Dupa Stik;1;25000;25000;0;25000;25000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
25/03/2023;Shopee;End User;pambajeng08;JAKARTA TIMUR;DKI JAKARTA;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
25/03/2023;Shopee;End User;pambajeng08;JAKARTA TIMUR;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
25/03/2023;Shopee;End User;pambajeng08;JAKARTA TIMUR;DKI JAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
26/03/2023;Shopee;End User;vod00;KOTA MEDAN;SUMATERA UTARA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
29/03/2023;Shopee;End User;vegaputraramadani;MALANG;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
29/03/2023;Shopee;End User;dan1689;SURABAYA;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
29/03/2023;Shopee;End User;dan1689;SURABAYA;JAWA TIMUR;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
29/03/2023;Shopee;End User;dan1689;SURABAYA;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
29/03/2023;Shopee;End User;dan1689;SURABAYA;JAWA TIMUR;DKS Sakura;Dks Sakura;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
29/03/2023;Shopee;End User;dan1689;SURABAYA;JAWA TIMUR;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
29/03/2023;Shopee;End User;dan1689;SURABAYA;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
30/03/2023;Shopee;End User;chenlauwira;JAKARTA BARAT;DKI JAKARTA;DKS Cendana;Dks Cendana;Dupa Stik;2;21750;21750;0;43500;43500;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
30/03/2023;Shopee;End User;chenlauwira;JAKARTA BARAT;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;2;17400;17400;0;34800;34800;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
30/03/2023;Shopee;End User;mutiarashella05;KEDIRI;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;17583;17583;0;17583;17583;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
30/03/2023;Shopee;End User;mutiarashella05;KEDIRI;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;1;17583;17583;0;17583;17583;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
30/03/2023;Shopee;End User;mutiarashella05;KEDIRI;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;1;14068;14068;0;14068;14068;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
30/03/2023;Shopee;End User;mutiarashella05;KEDIRI;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;17583;17583;0;17583;17583;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
30/03/2023;Shopee;End User;mutiarashella05;KEDIRI;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;1;17583;17583;0;17583;17583;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
01/04/2023;Offline;End User;Tante Ainat;TULUNGAGUNG;JAWA TIMUR;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;2;10000;10000;0;20000;20000;"NaN_in_key_cols;MissingVariant_DKS/DKK_only;TotalPenjualan_Mismatch";TRUE;;;1;2023
01/04/2023;Offline;End User;Mida;TULUNGAGUNG;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;5;10000;10000;0;50000;50000;"NaN_in_key_cols;MissingVariant_DKS/DKK_only;TotalPenjualan_Mismatch";TRUE;;;1;2023
02/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Blue Flower;Dkk Blue Flower;Dupa Kerucut;5;14000;14000;0;70000;70000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
02/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;5;14000;14000;0;70000;70000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
02/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Cendana;Dkk Cendana;Dupa Kerucut;4;14000;14000;0;56000;56000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
02/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Sakura;Dkk Sakura;Dupa Kerucut;2;14000;14000;0;28000;28000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
02/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Lemontea;Dkk Lemontea;Dupa Kerucut;2;14000;14000;0;28000;28000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
02/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Vanilla;Dkk Vanilla;Dupa Kerucut;2;14000;14000;0;28000;28000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
02/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Fruity;Dkk Fruity;Dupa Kerucut;5;14000;14000;0;70000;70000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
03/04/2023;Shopee;End User;iqbalsonnypratama;MADIUN;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
03/04/2023;Shopee;End User;suwarna99;BANDUNG BARAT;JAWA BARAT;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;1;27300;27300;0;27300;27300;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
04/04/2023;Shopee;End User;shula.ayu;JAKARTA SELATAN;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
05/04/2023;Shopee;End User;maryamafra;JAKARTA BARAT;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
05/04/2023;Shopee;End User;maryamafra;JAKARTA BARAT;DKI JAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;20000;20000;0;20000;20000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
05/04/2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
05/04/2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;DKS Cendana;Dks Cendana;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
05/04/2023;Shopee;End User;alfionitadewi;SLEMAN;D.I YOGYAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Baccarat;Dkk Baccarat;Dupa Kerucut;4;14000;14000;0;56000;56000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Cendana;Dks Cendana;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Sakura;Dks Sakura;Dupa Stik;1;19350;19350;0;19350;19350;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;19350;19350;0;19350;19350;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;19350;19350;0;19350;19350;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Lemontea;Dks Lemontea;Dupa Stik;1;19350;19350;0;19350;19350;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Vanilla;Dks Vanilla;Dupa Stik;1;19350;19350;0;19350;19350;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
07/04/2023;Shopee;End User;andrewcenjaya;KOTA MEDAN;SUMATERA UTARA;DKS Melati;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/04/2023;Shopee;End User;qnun.t;JAKARTA SELATAN;DKI JAKARTA;DKS Fruity;Dks Fruity;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/04/2023;Shopee;End User;qnun.t;JAKARTA SELATAN;DKI JAKARTA;DKS Vanilla;Dks Vanilla;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
09/04/2023;Shopee;End User;trianapunyanana;SURAKARTA (SOLO);JAWA TENGAH;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;yudhasandia;PURWAKARTA;JAWA BARAT;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;istrinya_nakamoto_yuta;PROBOLINGGO;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;istrinya_nakamoto_yuta;PROBOLINGGO;JAWA TIMUR;DKS Sakura;Dks Sakura;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;istrinya_nakamoto_yuta;PROBOLINGGO;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;DKS Gaharu;Dks Gaharu;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;DKS Melati;Dks Melati;Dupa Stik;1;17400;17400;0;17400;17400;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;DKS Blue Flower;Dks Blue Flower;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
10/04/2023;Shopee;End User;sultandefan;JAKARTA BARAT;DKI JAKARTA;DKS Baccarat;Dks Baccarat;Dupa Stik;1;21750;21750;0;21750;21750;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Gaharu;Dks Gaharu;Dupa Stik;25;9000;9000;0;225000;225000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Melati;Dks Melati;Dupa Stik;10;9000;9000;0;90000;90000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Blue Flower;Dks Blue Flower;Dupa Stik;10;9000;9000;0;90000;90000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Cendana;Dks Cendana;Dupa Stik;5;9000;9000;0;45000;45000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Abdi Dalem;Dks Abdi Dalem;Dupa Stik;5;9000;9000;0;45000;45000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Baccarat;Dks Baccarat;Dupa Stik;25;9000;9000;0;225000;225000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Lemontea;Dks Lemontea;Dupa Stik;10;9000;9000;0;90000;90000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Vanilla;Dks Vanilla;Dupa Stik;25;9000;9000;0;225000;225000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKS Fruity;Dks Fruity;Dupa Stik;30;9000;9000;0;270000;270000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Gaharu;Dkk Gaharu;Dupa Kerucut;10;14000;14000;0;140000;140000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Melati;Dkk Melati;Dupa Kerucut;5;14000;14000;0;70000;70000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
11/04/2023;Tiktok;Reseller;Zaky;SURABAYA;JAWA TIMUR;DKK Blue Flower;Dkk Blue Flower;Dupa Kerucut;5;14000;14000;0;70000;70000;"NaN_in_key_cols;TotalPenjualan_Mismatch";TRUE;;;1;2023
